Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
How do I get mortgage relief and/or forbearance?	Contact and work directly with your mortgage servicer to learn about and apply for available relief. Some financial institutions and their servicers are experiencing a high volume of inquiries.\n\nMore info: [Housing and homelessness](https://covid19.ca.gov/housing-and-homelessness/)	https://covid19.ca.gov/housing-and-homelessness/	 	[]	false	[]	87
How long will the mortgage forbearance last?	You’ll agree on the terms of a forbearance with your mortgage service. Financial institutions will confirm approval of and terms of the forbearance program.\n\nMore info: [Housing and homelessness](https://covid19.ca.gov/housing-and-homelessness/)	https://covid19.ca.gov/housing-and-homelessness/	 	[]	false	[]	88
Participate in Housing for the Harvest by contacting the administrator for your county:	*   **Fresno County**  \n    Fresno Economic Opportunities Commission  \n    (559) 710-2000  \n    [thehealthyharvest.org](http://thehealthyharvest.org) or [cosechasana.org](http://cosechasana.org)  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HFlyerFresnoEnglish9-14-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HFresnoSpanish11-17-2020.pdf)\n*   **Imperial County**  \n    Vo Neighborhood Medical Clinic  \n    (442) 283-0198  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HImperialCountyEnglish11-19-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HImperialCountySpanish11-19-2020.pdf)\n*   **Kern County**  \n    Community Action Partnership of Kern (CAPK)  \n    Call 211  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HKernCountyEnglish9-25-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HKernCountySpanish11-17-2020.pdf)\n*   **Kings County**  \n    Kings Community Action Organization  \n    (559) 710-2000  \n    [thehealthyharvest.org](http://thehealthyharvest.org/) or [cosechasana.org](http://cosechasana.org/)  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HKingsCountyEnglish9-14-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HKingsCountySpanish11-17-2020.pdf)\n*   **Madera County**  \n    Central Valley Opportunity Center (CVOC)  \n    (559) 710-2000  \n    [thehealthyharvest.org](http://thehealthyharvest.org) or [cosechasana.org](http://cosechasana.org)  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HMaderaCountyEnglish9-22-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HMaderaCountySpanish11-17-2020.pdf)\n*   **Riverside County**  \n    TODEC Legal Center  \n    (888) 863-3291  \n    [campo@todec.org](mailto:campo@todec.org)  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HRiversideCountyEnglish9-11-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HRiversideCountySpanish11-17-2020.pdf)\n*   **Sacramento County**  \n    La Familia Counseling Center  \n    (916) 452-3601  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HSacramentoCountyEnglish9-25-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HSacramentoCountySpanish11-17-2020.pdf)\n*   **San Joaquin County**  \n    Catholic Charities / Community Foundation of San Joaquin  \n    (209) 469-1120  \n    [harvest@ccstockton.org](mailto:harvest@ccstockton.org)  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HFlyerSanJoaquin-EN.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HFlyerSanJoaquin-ES.pdf)\n*   **San Luis Obispo County**  \n    (805) 781-1061  \n    [EOC-Lodging@co.slo.us  \n    ](mailto:EOC-Lodging@co.slo.us)Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HSLOCountyEnglish9-25-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HSLOCountySpanish11-17-2020.pdf)\n*   **Santa Barbara County**  \n    Family Service Agency  \n    (805) 325-5341  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HFlyerSantaBarbara.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HSantaBarbaraALBERGUEFLYER_10-15-20.pdf)\n*   **Stanislaus County**  \n    (209) 558-7535  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HStanislausCountyEnglish10-28-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HStanislausCountySpanish11-17-2020.pdf)\n*   **Tulare County**  \n    Proteus, Inc.  \n    (559) 710-2000  \n    [thehealthyharvest.org](http://thehealthyharvest.org/) or [cosechasana.org](http://cosechasana.org/)  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HTulareCountyEnglish9-14-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HTulareCountySpanish11-17-2020.pdf)\n*   **Yolo County**  \n    (833) 965-6268  \n    Info flyer: [English](https://files.covid19.ca.gov/pdf/H4HYoloCountyEnglish10-26-2020.pdf), [Español](https://files.covid19.ca.gov/pdf/H4HYoloCountySpanish11-17-2020.pdf)\n\nMore info: [Housing for agricultural workers](https://covid19.ca.gov/housing-for-agricultural-workers/)	https://covid19.ca.gov/housing-for-agricultural-workers/	 	[]	false	[]	89
Agriculture and livestock	Follow this [guidance for the agriculture and livestock industry](https://files.covid19.ca.gov/pdf/guidance-agriculture--en.pdf) to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the agriculture and livestock industry](https://files.covid19.ca.gov/pdf/checklist-agriculture--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\n**Shared transportation in agriculture**\n\nShared transportation is common in agriculture. Employers may provide shared transportation for workers. Workers may arrange a carpool to and from the worksite. Check the additional [considerations for shared transportation in agriculture](https://files.covid19.ca.gov/pdf/flyer-agriculture-shared-transportation--en.pdf) to support a safe, clean environment for passengers and drivers.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	90
Amusement parks and theme parks – New	**Tier status:**\n\nWidespread (purple):\n\n*   Closed\n\nSubstantial (red): \n\n*   Closed\n\nModerate (orange):\n\n*   Smaller parks can open with modifications\n*   Capacity must be limited to 25% or 500 people, whichever is less\n*   Outdoor attractions only can open\n*   Reservations or advanced ticket sales required\n*   Local attendees only (from the same county as the park’s location)\n\nMinimal (yellow):\n\n*   Larger parks can open with modifications\n*   Park capacity must be limited to 25%\n*   Reservations or advanced ticket sales required\n\nFollow this [guidance for amusement parks and theme parks](https://files.covid19.ca.gov/pdf/guidance-amusement-theme-parks--en.pdf). Review the guidance and prepare a plan to support a safe, clean environment for workers and visitors. \n\nThis guidance includes additional considerations for:\n\n*   Admission, entry, and security\n*   All rides and attractions\n*   Dining and concessions\n*   Performances, interactive exhibits, and events\n*   Uniform, costume, and wardrobe protocols\n\nReview the guidance, prepare a plan, and post the [checklist for amusement parks and theme parks](https://files.covid19.ca.gov/pdf/checklist-amusement-theme-parks--en.pdf) in your workplace to show visitors and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	91
Auto dealerships	Follow this [guidance for the automobile dealerships and rental operators industry](https://files.covid19.ca.gov/pdf/guidance-auto-dealerships--en.pdf) to create a safer environment for workers.\n\nReview the guidance, prepare a plan, and post the [checklist for the automobile dealerships and rental operators](https://files.covid19.ca.gov/pdf/checklist-auto-dealerships--en.pdf) industry in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	92
Cardrooms and racetracks – updated September 10	**Tier status:**\n\nWidespread (purple): \n\n*   Outdoor only with modifications\n*   Racetracks may resume training and competition without live audiences, subject to approval by county public health officers\n\nSubstantial (red): \n\n*   Outdoor only with modifications\n*   Racetracks may resume training and competition without live audiences, subject to approval by county public health officers\n\nModerate (orange)\n\n*   Indoor with modifications\n*   Capacity must be limited to 25%\n*   Racetracks may resume training and competition without live audiences, subject to approval by county public health officers\n\nMinimal (yellow)\n\n*   Indoor with modifications\n*   Capacity must be limited to 50%\n*   Racetracks may resume training and competition without live audiences, subject to approval by county public health officers\n\nOutdoor operations of cardrooms and satellite wagering facilities\n\n*   Follow this [guidance for outdoor operations of cardrooms](https://files.covid19.ca.gov/pdf/guidance-outdoor-cardrooms--en.pdf) and satellite wagering facilities to support a safer environment for workers and patrons.\n*   Review the guidance, prepare a plan, and post the [checklist for outdoor cardrooms](https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--en.pdf) and satellite wagering in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nCardrooms, satellite wagering facilities, and racetracks with onsite wagering\n\n*   Follow this [guidance for cardrooms](https://files.covid19.ca.gov/pdf/guidance-cardrooms-racetracks--en.pdf), racetracks, and satellite wagering to support a safer environment for workers and patrons.\n*   Review the guidance, prepare a plan, and post the [checklist for cardrooms](https://files.covid19.ca.gov/pdf/checklist-cardrooms-racetracks--en.pdf), racetracks, and satellite wagering in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	93
Childcare	Follow the [guidance for the childcare industry](https://files.covid19.ca.gov/pdf/guidance-childcare--en.pdf) to minimize the spread of COVID-19. Review the guidance, prepare a plan, and post the [checklist for childcare](https://files.covid19.ca.gov/pdf/checklist-childcare--en.pdf) in your facility to show employees and families that you’ve reduced the risk and are open for operation.\n\n*   Follow the [guidance related to cohorts](https://covid19.ca.gov/industry-guidance/#cohort-guidance) of children and youth.\n*   See the answers to [frequently asked questions about cohorts and waivers](https://www.cdss.ca.gov/Portals/9/CCLD/PINs/2020/CCP/PIN-20-22-CCP.pdf) for childcare providers.\n*   Follow the [case and contact management guidance](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/contact-management-childcare-facilities.aspx) related to cohorts for childcare facilities.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	94
Cohorts for children and youth in supervised settings – updated September 4	A **cohort** is a stable group of no more than 14 children or youth and no more than two supervising adults in a supervised environment. The group stays together for all activities, including meals and recreation. And this group avoids contact with anyone not in their group.\n\nKids and adults in supervised care environments must be in groups as small as possible. Kids and supervising adults in one group must not physically interact with:\n\n*   kids and supervising adults in other groups\n*   other facility staff\n*   parents of kids in other groups\n\nPracticing a cohort structure:\n\n*   decreases opportunities for exposure to or transmission of the virus\n*   facilitates more efficient contact tracing in the event of a positive case\n*   allows for targeted testing, quarantine, and isolation of a single group instead of an entire population of kids and supervising adults\n\nThe [guidance related to cohorts](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/small-groups-child-youth.aspx) of children and youth sets minimum guidelines for providing specialized, targeted support services, necessary in-person child supervision and limited instruction, and facilitation of distance learning in small group environments in ways that maintain the focus on health and safety to minimize transmission. This guidance enables schools to provide specialized services for students with disabilities and English learners, and in-person support for at-risk and high-need students. \n\n*   See the answers to [frequently asked questions](https://files.covid19.ca.gov/pdf/guidance-schools-cohort-FAQ--en.pdf) about cohort guidance in K-12 school settings.\n*   See the answers to [frequently asked questions about cohorts and waivers](https://www.cdss.ca.gov/Portals/9/CCLD/PINs/2020/CCP/PIN-20-22-CCP.pdf) for childcare providers.\n*   Follow the [case and contact management guidance](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/contact-management-childcare-facilities.aspx) related to cohorts for childcare facilities. \n\nLocal educational agencies, nonprofits, or other authorized providers must follow the guidance for cohorts of children and youth in controlled, supervised and indoor environments. These environments include, but are not limited to, the following:\n\n*   public and private schools\n*   licensed and license-exempt childcare settings \n*   organized and supervised care environments, like “distance learning hubs”\n*   recreation programs\n*   before and after school programs\n*   youth groups\n*   day camps\n\nGuidance and directives related to [schools](https://covid19.ca.gov/industry-guidance/#schools-guidance), [childcare](https://covid19.ca.gov/industry-guidance/#childcare-guidance), [day camps](https://covid19.ca.gov/industry-guidance/#daycamps-guidance), and [youth sports](https://covid19.ca.gov/industry-guidance/#youthsports-guidance) are not superseded by this guidance for cohorts of children and youth and still apply to those specified settings.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	95
Communications infrastructure	Follow this [guidance for the communications infrastructure industry](https://files.covid19.ca.gov/pdf/guidance-communications--en.pdf) to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the communications infrastructure industry](https://files.covid19.ca.gov/pdf/checklist-communications--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	96
Construction	Follow this [guidance for the construction industry](https://files.covid19.ca.gov/pdf/guidance-construction--en.pdf) to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the construction industry](https://files.covid19.ca.gov/pdf/checklist-construction--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	97
Day camps	Follow this [guidance for day camps](https://files.covid19.ca.gov/pdf/guidance-day-camps--en.pdf) to minimize the spread of COVID-19. Review the guidance, prepare a plan, and post the [checklist for day camps](https://files.covid19.ca.gov/pdf/checklist-daycamps--en.pdf) in your facility to show employees, campers, and families that you’ve reduced the risk and are open for operation. Follow the [guidance related to cohorts](https://covid19.ca.gov/industry-guidance/#cohort-guidance) of children and youth.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	98
Delivery services	Follow this [guidance for the delivery services industry](https://files.covid19.ca.gov/pdf/guidance-delivery-services--en.pdf) to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the delivery services industry](https://files.covid19.ca.gov/pdf/checklist-delivery-services--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	99
Energy and utilities	Follow this [guidance for the energy and utilities industry](https://files.covid19.ca.gov/pdf/guidance-energy--en.pdf) to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the energy and utilities industry](https://files.covid19.ca.gov/pdf/checklist-energy--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	100
Family friendly practices for employers	Follow this [guidance for family friendly practices for employers](https://files.covid19.ca.gov/pdf/guidance-family-friendly-practices-employers--en.pdf) to keep employees safe and be responsive to their needs in order to ensure continued productivity. As workplaces reopen, employees will require both child care supports and workplace flexibility. Work-life balance policies will become even more important and continued investment in family-friendly workplace policies by employers is critical.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	101
Food packing	Follow this [guidance for facilities that process or pack meat, dairy, or produce](https://files.covid19.ca.gov/pdf/guidance-food-packing--en.pdf) to create a safer environment for workers.\n\nReview the guidance, prepare a plan, and post the [checklist for facilities that process or pack meat, dairy or produce](https://files.covid19.ca.gov/pdf/checklist-food-packing--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	102
Gyms and fitness centers – updated December 3	**Tier status:**\n\nWidespread (purple):\n\n*   Outdoor only with modifications\n*   Indoor pools, hot tubs, saunas, and steam rooms must close\n    *   Drowning prevention classes, including swim lessons with certified instructors, are permitted in indoor and outdoor swimming pools in all tiers, as they are deemed essential\n\nSubstantial (red): \n\n*   Indoor with modifications\n*   Capacity must be limited to 10%\n*   Indoor pools, hot tubs, saunas, and steam rooms must close\n    *   Drowning prevention classes, including swim lessons with certified instructors, are permitted in indoor and outdoor swimming pools in all tiers, as they are deemed essential\n*   Climbing walls can open\n\nModerate (orange)\n\n*   Indoor with modifications\n*   Capacity must be limited to 25%\n*   Indoor pools can open\n*   Indoor hot tubs, saunas, and steam rooms must close\n*   Climbing walls can open\n\nMinimal (yellow)\n\n*   Indoor with modifications\n*   Capacity must be limited to 50%\n*   Indoor pools, hot tubs, saunas, and steam rooms can open\n*   Climbing walls can open\n\nFollow this [guidance for gyms and fitness centers](https://files.covid19.ca.gov/pdf/guidance-fitness--en.pdf), including yoga and dance studios, to support a safe, clean environment for workers, customers, and the public.\n\nThis guidance includes additional considerations for:\n\n*   Communal restrooms and shower facilities\n*   Swimming pools and aquatic venues\n\nReview the guidance, prepare a plan, and post the [checklist for gyms and fitness centers](https://files.covid19.ca.gov/pdf/checklist-fitness--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	103
Hair salons and barbershops – updated October 20	Follow this [guidance for hair salons and barbershops](https://files.covid19.ca.gov/pdf/guidance-hair-salons--en.pdf) to support a safe, clean environment for workers and customers. Review the guidance, prepare a plan, and post the [checklist for hair salons](https://files.covid19.ca.gov/pdf/checklist-hair-salons--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	104
Higher education – updated October 1	**Tier status:**\n\nWidespread (purple):\n\n*   Closed for indoor lectures and student gatherings\n*   Some courses conducted in certain indoor settings, like labs and studio arts, may be open\n\nSubstantial (red):\n\n*   Capacity for indoor lectures and student gatherings must be limited to 25% or 100 people, whichever is less\n*   Some courses conducted in certain indoor settings, like labs and studio arts, may be open at regular capacity\n*   Conduct student activities virtually when possible\n\nModerate (orange):\n\n*   Capacity for indoor lectures and student gatherings must be limited to 50% or 200 people, whichever is less\n*   Some courses conducted in certain indoor settings, like labs and studio arts, may be open at regular capacity\n*   Conduct student activities virtually when possible\n\nMinimal (yellow):\n\n*   Capacity for indoor lectures and student gatherings must be limited to 50%\n*   Some courses conducted in certain indoor settings, like labs and studio arts, may be open at regular capacity\n*   Conduct student activities virtually when possible\n\nThis interim [guidance for institutions of higher education](https://files.covid19.ca.gov/pdf/guidance-higher-education--en.pdf) provides guidelines to help institutions and their communities plan and prepare to resume in-person instruction. It includes interim guidance for collegiate athletics to help plan for and prepare to resume training and competition. Review the guidance and prepare a plan to reduce the risk and support a safer environment for students, faculty, workers, and families.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	105
Hotels, lodging, and short-term lodging rentals – updated December 16	**Hotels and lodging entities in a county under the** [**Regional Stay at Home Order**](https://covid19.ca.gov/stay-home-except-for-essential-needs/#regional-stay-home-order)**:**\n\n*   Cannot accept or honor in-state reservations for non-essential travel\n*   Cannot accept or honor out-of-state reservations for non-essential travel, unless the reservation is for at least 10 days (the minimum time period required for [quarantine](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/COVID-19-Quarantine.aspx)) and the people identified in the reservation will quarantine in the hotel or lodging entity until at least 10 days have passed. This applies to people arriving in California from other states or countries, including returning California residents. \n*   May offer lodging for essential functions and travel, including: \n    *   COVID-19 mitigation and containment measures\n    *   COVID-19 treatment measures\n    *   Accommodation for essential workers or those displaced by fire or other emergencies\n    *   Housing, including measures to protect homeless populations\n\n**Tier status:**\n\nWidespread (purple): \n\n*   Open with modifications\n*   Fitness centers can be open outdoors only with modifications\n*   Indoor pools, hot tubs, saunas and steam rooms must close\n    *   Drowning prevention classes, including swim lessons with certified instructors, are permitted in indoor and outdoor swimming pools in all tiers, as they are deemed essential\n\nSubstantial (red): \n\n*   Open with modifications\n*   Fitness centers can open to 10% capacity\n*   Indoor pools, hot tubs, saunas, and steam rooms must close\n    *   Drowning prevention classes, including swim lessons with certified instructors, are permitted in indoor and outdoor swimming pools in all tiers, as they are deemed essential\n\nModerate (orange)\n\n*   Open with modifications\n*   Fitness centers can open to 25% capacity\n*   Indoor pools can open\n*   Indoor hot tubs, saunas, and steam rooms must close\n\nMinimal (yellow)\n\n*   Open with modifications\n*   Fitness centers can open to 50% capacity\n*   Indoor pools, hot tubs, saunas, and steam rooms can open\n\nFollow this [guidance for hotels and short-term lodging rentals](https://files.covid19.ca.gov/pdf/guidance-hotels-lodging-rentals--en.pdf) support a safe, clean environment for workers and customers.\n\nThis guidance includes additional considerations for:\n\n*   Short-term rental units\n*   Swimming pools and aquatic venues\n\nReview the guidance, prepare a plan, and post the [checklist for hotels, lodging, and short-term lodging rentals](https://files.covid19.ca.gov/pdf/checklist-hotels--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	106
Life sciences	Follow this [guidance for the life sciences industry](https://files.covid19.ca.gov/pdf/guidance-life-sciences--en.pdf) to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the life sciences industry](https://files.covid19.ca.gov/pdf/checklist-life-sciences--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	107
Limited services – updated October 20	Follow this [guidance for limited services](https://files.covid19.ca.gov/pdf/guidance-limited-services--en.pdf) to support a safe, clean environment for workers and customers. A limited service is one that generally does not require close contact. Examples include:\n\n*   Laundromats\n*   Dry cleaners\n*   Auto repair shops\n*   Car washes\n*   Landscapers\n*   Door-to-door services and sales\n*   Pet grooming\n*   Dog walking\n\nThis guidance also applies to:\n\n*   Residential and janitorial cleaning services\n*   HVAC services\n*   Appliance repair\n*   Electricians\n*   Plumbers\n*   Mechanical tradespersons\n*   Handypersons\n*   General contractors\n\nReview the guidance, prepare a plan, and post the [checklist for limited services](https://files.covid19.ca.gov/pdf/checklist-limited-services--en.pdf) in your workplace to show clients and employees that you’ve reduced the risk and are open for business.\n\nThis guidance is not intended for:\n\n*   In-home healthcare, other in-home care, or assisted living\n*   Services that require close customer contact, including:\n    *   Hair salons\n    *   Barbershops\n    *   Nail salons\n    *   Massage parlors\n    *   Estheticians\n    *   Ear piercing\n    *   Tattoo parlors\n\nSee [guidance for hair salons and barbershops](https://covid19.ca.gov/industry-guidance/#hair-salons-guidance) and [guidance for personal care services](https://covid19.ca.gov/industry-guidance/#personal-care-services).\n\nFaith-based counseling can reopen within the following parameters:\n\n1.  Counseling services are permissible in-person where the service cannot reasonably be practiced remotely;\n2.  Counseling services should adopt state guidance on Limited Services, where applicable;\n3.  This designation does not permit gatherings beyond counseling to members of a single household.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)<!-- laundromat, dry cleaner, laundry, auto repair, car wash, landscaper, door to door, sales, pet groom, dog walk, entry to private residences, community 2 facilities, residential, janitorial, cleaning services, house keep, house clean, HVAC, appliance repair, electrician, plumbers, mechanical trade, handyperson, handyman, general contractors, lessees, subcontractors -->	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	108
Logistics and warehousing facilities	Follow this [guidance for businesses operating in the logistics/warehousing industry](https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--en.pdf) to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post  the [checklist for the logistics/warehousing industry](https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	109
Manufacturing	Follow this [guidance for the manufacturing industry](https://files.covid19.ca.gov/pdf/guidance-manufacturing--en.pdf) to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the manufacturing industry](https://files.covid19.ca.gov/pdf/checklist-manufacturing--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	110
Mining and logging	Follow this [guidance for the mining and logging industries](https://files.covid19.ca.gov/pdf/guidance-mining-logging--en.pdf) to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the mining and logging industries](https://files.covid19.ca.gov/pdf/checklist-mining-logging--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	111
Movie theaters and family entertainment centers – updated October 20	**Tier status:**\n\nWidespread (purple)\n\n*   Movie theaters: Outdoor only with modifications\n*   Family entertainment centers: Outdoor only with modifications for activities like kart racing, mini golf, batting cages\n*   Playgrounds: Outdoor only with modifications\n\nSubstantial (red)\n\n*   Movie theaters: \n    *   Indoor with modifications\n    *   Capacity must be limited to 25% or 100 people, whichever is less\n*   Family entertainment centers: Outdoor only with modifications for activities like kart racing, mini golf, batting cages\n*   Playgrounds: Outdoor only with modifications\n\nModerate (orange)\n\n*   Movie theaters: \n    *   Indoor with modifications\n    *   Capacity must be limited to 50% or 200 people, whichever is less\n*   Family entertainment centers: \n    *   Outdoor with modifications for activities like kart racing, mini golf, batting cages\n    *   Indoor with modifications for naturally distanced activities, like bowling alleys, and escape rooms\n    *   Capacity must be limited to 25%\n*   Playgrounds: Outdoor only with modifications\n\nMinimal (yellow)\n\n*   Movie theaters: \n    *   Indoor with modifications\n    *   Capacity must be limited to 50%\n*   Family entertainment centers: \n    *   Outdoor with modifications for activities like kart racing, mini golf, batting cages\n    *   Indoor with modifications for naturally distanced activities, like bowling alleys, and escape rooms\n    *   Indoor with modifications for activities with increased risk of proximity and mixing, like arcade games, ice and roller skating, and indoor playgrounds\n    *   Capacity must be limited to 50%\n*   Playgrounds: Outdoor only with modifications\n\nMovie theaters\n\n*   Follow this [guidance for movie theaters](https://files.covid19.ca.gov/pdf/guidance-movie-theaters--en.pdf) to support a safe, clean environment for workers and customers. This guidance includes additional considerations for indoor movie theaters and drive-in movie theaters. Review the guidance, prepare a plan, and post the [checklist for movie theaters](https://files.covid19.ca.gov/pdf/checklist-movie-theaters--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nFamily entertainment centers\n\n*   Follow this guidance for [family entertainment centers](https://files.covid19.ca.gov/pdf/guidance-family-entertainment--en.pdf), like bowling alleys, miniature golf, batting cages, and arcades, to support a safe, clean environment for workers and customers. Review the guidance, prepare a plan, and post the [checklist for family entertainment centers](https://files.covid19.ca.gov/pdf/checklist-family-entertainment--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nOutdoor playgrounds\n\n*   Outdoor playgrounds can open with modifications in all tiers. See [requirements for outdoor playgrounds](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Outdoor%20Playgrounds%20and%20other%20Outdoor%20Recreational%20Facilities.aspx) to keep them safe and fun for everyone.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	112
