Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
What precautions should healthcare workers and organizations take?	Cal/OSHA has issued [statewide industry guidance](https://www.dir.ca.gov/dosh/coronavirus/Health-Care-General-Industry.html) on how to protect workers from coronavirus.\n\nMore info: [Businesses and employers](https://covid19.ca.gov/business-and-employers/)	https://covid19.ca.gov/business-and-employers/	 	[]	false	[]	312
How can I avoid laying off employees if my business is impacted by COVID-19?	The federal Paycheck Protection Program (PPP) offers forgivable loans to small businesses and nonprofits. PPP funds can be used to pay employee wages. Learn more about the [PPP at the U.S. Small Business Administration website](https://www.sba.gov/funding-programs/loans/coronavirus-relief-options/paycheck-protection-program).\n\nAdditionally, the Employment Development Department offers the [Unemployment Insurance (UI) Work Sharing Program](https://www.edd.ca.gov/Unemployment/Work_Sharing_Program.htm) as a temporary alternative to layoffs.\n\nMore info: [Businesses and employers](https://covid19.ca.gov/business-and-employers/)	https://covid19.ca.gov/business-and-employers/	 	[]	false	[]	313
Can I get help paying for childcare?	The [California Child Care Resource and Referral Network](https://rrnetwork.org/index.php?p=family-services/find-child-care) has more information about childcare subsidies.\n\nMore info: [Find childcare options near you](https://covid19.ca.gov/childcare/)	https://covid19.ca.gov/childcare/	 	[]	false	[]	314
Can my babysitter still come to my home?	Yes. A childcare worker, like a babysitter, can come to your home. They should practice basic prevention like:\n\n*   Wearing a mask\n*   Washing their hands for at least 20 seconds\n*   Physical distancing\n*   Staying home if they feel ill\n\nMore info: [Find childcare options near you](https://covid19.ca.gov/childcare/)	https://covid19.ca.gov/childcare/	 	[]	false	[]	315
How can I participate in CA Notify, Google and Apple’s exposure notification system?	You can add your phone to the COVID fight by turning on CA Notify, California’s exposure notification system. This system does not track your personal information or location. For details, see the [CA Notify](https://canotify.ca.gov/) website or call 888-421-9457 (888-4C19-HLP).\n\nMore info: [Contact tracing](https://covid19.ca.gov/contact-tracing/)	https://covid19.ca.gov/contact-tracing/	 	[]	false	[]	316
What is a close contact?	A [close contact](https://www.cdc.gov/coronavirus/2019-ncov/php/contact-tracing/contact-tracing-plan/appendix.html#contact) is someone who was within 6 feet of a person with COVID-19 for at least 15 minutes over a 24-hour period starting from 2 days before symptoms appeared (or, for patients who do not have symptoms, 2 days prior to their test) until the time the patient is isolated.\n\nYou are also a close contact if:\n\n*   You provided care at the home of someone who is sick with COVID-19\n*   You had direct physical contact with the person (such as hugging or kissing them)\n*   You shared eating or drinking utensils\n*   They sneezed, coughed, or somehow got respiratory droplets on you.\n\nMore info: [Contact tracing](https://covid19.ca.gov/contact-tracing/)	https://covid19.ca.gov/contact-tracing/	 	[]	false	[]	317
Am I considered a close contact if I was wearing a mask?	Yes, you are still considered a [close contact](https://www.cdc.gov/coronavirus/2019-ncov/php/contact-tracing/contact-tracing-plan/appendix.html#contact) even if you were wearing a mask while you were around someone with COVID-19. Studies suggest masks offer some protection to the wearer, as well as help to protect other people in case you are infected but they are not 100% guaranteed to stop  \ntransmission.\n\nMore info: [Contact tracing](https://covid19.ca.gov/contact-tracing/)	https://covid19.ca.gov/contact-tracing/	 	[]	false	[]	318
Will contact tracers track my location?	No, California’s contact tracing program does not use any cell phone tracking technology. Laboratories who identify positive cases are required to provide contact information to Public Health. Someone from your local public health department will speak privately with you. All information is confidential and protected by California’s strict privacy laws. They may stay in touch to make sure your symptoms aren’t worsening.\n\nMore info: [Contact tracing](https://covid19.ca.gov/contact-tracing/)	https://covid19.ca.gov/contact-tracing/	 	[]	false	[]	319
Is contact tracing help available in my language?	Your [local health department](https://covid19.ca.gov/get-local-information/) can communicate with you in many different languages.\n\nMore info: [Contact tracing](https://covid19.ca.gov/contact-tracing/)	https://covid19.ca.gov/contact-tracing/	 	[]	false	[]	320
How do I find a coronavirus testing location?	Visit the [Testing](https://covid19.ca.gov/testing-and-treatment/) page. You can search for testing locations there using your zip code. Your [local health department](https://covid19.ca.gov/get-local-information/) website may have additional testing sites listed.\n\nMore info: [Contact tracing](https://covid19.ca.gov/contact-tracing/)	https://covid19.ca.gov/contact-tracing/	 	[]	false	[]	321
What if I have COVID-19 symptoms and have not been contacted by the health department?	[Get tested](https://covid19.ca.gov/testing-and-treatment/) immediately. [Isolate](https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/isolation.html) yourself until:\n\n*   at least 10 days have passed since symptoms started, **AND**\n*   your fever has been gone for 24 hours without taking medication, **AND**\n*   your [symptoms](https://covid19.ca.gov/symptoms-and-risks/) (like cough and shortness of breath) have improved.\n\nContact your local health department for contact tracing. This is true whether you’ve tested positive, negative, or are untested. Read more in the [Employer Playbook for a Safe Reopening (PDF)PDF (this is a pdf file)](https://files.covid19.ca.gov/pdf/employer-playbook-for-safe-reopening--en.pdf).\n\nMore info: [Contact tracing](https://covid19.ca.gov/contact-tracing/)	https://covid19.ca.gov/contact-tracing/	 	[]	false	[]	322
What if I came in contact with someone who has COVID-19 symptoms, but my local health department is not aware of it?	You should [get tested](https://covid19.ca.gov/testing-and-treatment/). Contact your [local health department](https://covid19.ca.gov/get-local-information/) for contact tracing. [Quarantine](https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/quarantine.html) yourself while waiting for your test results.\n\n**If you tested positive but have no symptoms**, you should [isolate](https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/isolation.html) at home for at least 10 days.\n\n**If you develop symptoms**, you should stay home until:\n\n*   at least 10 days have passed since symptoms started, **AND**\n*   your fever has been gone for 24 hours without the aid of medication, **AND** \n*   your [symptoms](https://covid19.ca.gov/symptoms-and-risks/) (like cough and shortness of breath) have improved.\n\nThis is true whether you’ve tested positive, negative, or are untested.\n\n**If you had [close contact](https://www.cdc.gov/coronavirus/2019-ncov/php/contact-tracing/contact-tracing-plan/appendix.html#contact) with someone who tested positive but you tested negative**, you should still [quarantine](https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/quarantine.html) at home for at least 10 days.\n\n*   Close contacts who have never had any symptoms may discontinue quarantine after Day 10 from the date of last exposure **without** testing.\n*   If you are released from quarantine before Day 14 after exposure, you must:\n    *   Monitor yourself daily for COVID-19 symptoms through Day 14 and if symptoms occur, immediately self-isolate and contact your local public health department or healthcare provider to get tested.\n    *   Wear a mask or facial covering around others, continue to wash your hands frequently, and stay at least 6 feet from others through Day 14.\n\nMore info: [Contact tracing](https://covid19.ca.gov/contact-tracing/)	https://covid19.ca.gov/contact-tracing/	 	[]	false	[]	323
How is the state supporting schools with contact tracing?	Contact tracing in schools is driven by local policies and conducted in collaboration with each school’s [local health department](https://covid19.ca.gov/get-local-information/) (LHD).  Local public health departments will be the primary point of contact for schools to obtain more information about local contact tracing requirements and resources. \n\nCDPH is supporting LHDs in their efforts to support their local schools as they reopen through:\n\n*   Training for LHD staff to enhance their school collaborations  \n*   Offering redirected state employees trained as school specialists to expand local capacity in triaging school-related requests, data management, and contact tracing help\n*   Providing technical assistance and technology to assist LHDs in managing school-affiliated COVID-19 exposures.\n\nA toolkit and webinar series are in development for California school personnel to learn more about contact tracing and keeping their school community safe. The [California Safe Schools For All Hub](https://schools.covid19.ca.gov/) has additional resources and information related to COVID-19 and schools.\n\nMore info: [Contact tracing](https://covid19.ca.gov/contact-tracing/)	https://covid19.ca.gov/contact-tracing/	 	[]	false	[]	324
Is there a dashboard that shows California’s progress in administering COVID-19 vaccine?	Yes. You can [find it on our Vaccines page](https://covid19.ca.gov/vaccines/#California-vaccines-dashboard).\n\nMore info: [Data and tools](https://covid19.ca.gov/data-and-tools/)	https://covid19.ca.gov/data-and-tools/	 	[]	false	[]	325
What resources does the state have to ensure schools can provide meaningful instruction during the pandemic?	*   California has made $5.3 billion in investments to support safe reopening and rigorous distance learning.\n*   Funds prioritize low-income students, English language learners, and special education students.\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	326
Can my school reopen under the Blueprint for a Safer Economy?	All K-6 grade schools are able to open for in-person instruction if the county case rate is below 25 per 100,000 and their plan for reopening is not found deficient by county health officials or the State Safe Schools Team. All schools are able to open for in-person instruction if the county is in the red, orange or yellow tiers. \n\nAll public schools must offer in-person instruction under the [COVID-19 relief and school reopening relief package](http://cert1.mail-west.com/7Jyj7W/uzjanmc7rm/k36817Jgtmy/0gk2q/qvnq7Jddykx/817J/qo3iy3h2k1i56alg?_c=d%7Cze7pzanwmhlzgt%7C1865v1x2u3lv3bd&_ce=1614969307.2f0bcbf94cf0f1ef3b6c085fb9534889) for K-2 grades and students with high needs by March 31, 2021. Schools that do not offer in-person instruction for these groups by that date will lose 1 percent of eligible funds every day thereafter. \n\nSchools in the Substantial (red) tier or better are required to offer in-person instruction to all students in all elementary grades and at least one middle or high school grade, or risk the same funding penalty.\n\nLearn more about [guidance for schoolsPDF (this is a pdf file)](https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Consolidated_Schools_Guidance.pdf).\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	327
What are the health and safety requirements for schools doing in-person learning?	*   Everyone entering the school must do daily health checks.\n*   If someone experiences symptoms while at school, they will be sent home.\n*   Masks are required for all staff and students 3rd grade and above. Younger students should be encouraged to wear masks.\n*   Staff members must maintain 6ft distance from each other and students. Students should maintain 6ft distance as practicable.\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	328
What happens if someone gets COVID-19 at my child’s school?	*   A classroom goes home when there is a confirmed case\n*   A school should switch to distance learning when there are multiple positive cases in multiple classroom cohorts\n*   A district should switch to distance learning if 25% of schools in the district are closed within a 14-day period\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	329
If my child’s school is engaged in distance learning, what should I expect?	*   New statewide requirements include:\n    *   Access to devices and connectivity for all students\n    *   Daily live interaction with teachers and other students\n    *   Classes and assignments that are challenging and are equivalent to in-person instruction\n    *   Special requirements for English language learners and special education students\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	330
My school provides free grab-and-go meals. Are those still available?	Yes. It is essential to keep children fed. Check with your local school district for days and times meals are offered.\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	331
How will students with disabilities receive services during school closures?	The Department of Education has released [guidance on distance learning](https://www.cde.ca.gov/ls/he/hn/distancelearning.asp) to support schools. This guidance includes recommendations to ensure equity and access for all students.\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	332
Will there be standardized testing for students? When?	Probably not: on March 18, 2020, Governor Newsom issued an [executive order](https://www.gov.ca.gov/2020/03/18/governor-newsom-issues-executive-order-to-suspend-standardized-testing-for-students-in-response-to-covid-19-outbreak/)  to waive this year’s statewide testing for K-12 schools.\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	333
When can colleges or universities in counties resume indoor lectures?	Certain indoor operations in institutions of higher education must remain closed in counties in the Widespread (purple) tier. In other counties, those indoor operations can reopen consistent with the [Blueprint for a Safer Economy](https://covid19.ca.gov/safer-economy/ "go to  Blueprint for a Safer Economy page") requirements for movie theaters and places of worship.\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	334
Is there financial help for student loans?	The [governor has ordered](https://www.gov.ca.gov/2020/04/23/governor-newsom-announces-additional-relief-for-californians-impacted-by-covid-19/) relief for students with federal loans. Check with your lender to see what options are available for you.\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	335
What if I don’t have internet access at home?	Check with your local school district or college to see what resources are available for you.  List of providers offering free internet access currently:\n\n[Spectrum mobile](https://mobile.spectrum.com/support/article/360040980371/coronavirus-covid19-update)  has opened wifi hotspots and are working on assisting school districts with facilitating home internet access. \n\n[Comcast](https://corporate.comcast.com/covid-19) has opened free Xfinity WiFi hotspot access across the country. Xfinity has also paused data plans, late fees, and disconnects for the next 60 days. Families with limited income can receive internet services for free for the next 60 days (usually $9.95 per month). \n\n[AT&T](https://about.att.com/pages/COVID-19.html)  has opened all public WiFi hotspots and will not charge customers for any late fees or overages. AT&T also offers internet access for [$10/month for households on limited income](https://www.att.com/shop/internet/access/index.html?source=ECmj0000000000mbU&wtExtndSource=access#!/#%2F).\n\n[Low-cost Internet access plans](https://www.cde.ca.gov/ls/he/hn/availableinternetplans.asp) are also available.\n\nMore info: [Education](https://covid19.ca.gov/education/)	https://covid19.ca.gov/education/	 	[]	false	[]	336
Junta de Correccionales Estatales y Comunitarias	*   [Las actualizaciones sobre COVID-19 por división](http://www.bscc.ca.gov/covid-19-information-and-updates/) contienen información sobre la COVID-19 y sobre los eventos importantes que afectan las funciones y las operaciones de la agencia.\n*   [El estado de la instalación para adultos debido a la COVID-19](http://www.bscc.ca.gov/adult-facility-status-due-to-covid-19/) tiene información sobre el estado de la instalación para adultos y las regulaciones para las operaciones debido a la COVID-19. \n*   [El tablero de suspensión de estándares para adultos](https://app.smartsheet.com/b/publish?EQBCT=05cbaea0a5fd4e90baf0654ecdacfe1a) proporciona el estado de las instalaciones por condado de suspensión de emergencia de estándares debido a la COVID-19.\n*   [El estado de las instalaciones para menores debido a la COVID-19](http://www.bscc.ca.gov/juvenile-facility-status-due-to-covid-19/) tiene información sobre el estado de las instalaciones para menores y las regulaciones para las operaciones debido a la COVID-19.\n*   [El tablero de suspensión de estándares para menores](https://app.smartsheet.com/b/publish?EQBCT=ba9b83f39b4a46dd9ea8d8a889c56039) proporciona el estado de la instalación por condado de suspensión de emergencia de estándares debido a la COVID-19.\n*   [Las prácticas de admisión y liberación en instalaciones para menores](https://app.smartsheet.com/b/publish?EQBCT=c65e92c7e0ae461b947138a1b263e2f4) documentan los cambios en las políticas y las prácticas de admisión y liberación de menores en y de las instalaciones de detención de menores para el departamento de libertad condicional de cada condado.\n*   [La encuesta complementaria del perfil de la cárcel para adultos](https://app.smartsheet.com/b/publish?EQBCT=82b29a92ea9a4a0ea7aa480f1287e137) recopila datos de población, registro y liberación a nivel de condado semanalmente de los condados con centros de detención para adultos locales para rastrear los impactos relacionados con el coronavirus en los sistemas de detención locales.\n*   [La encuesta complementaria del perfil de detención de menores](https://app.smartsheet.com/b/publish?EQBCT=e61336ff506a4ca8810eccc0a6909a32) recopila datos de población, registro y liberación a nivel de condado semanalmente de los condados con instalaciones de detención local para menores para rastrear los impactos relacionados con el coronavirus en los sistemas de detención locales.\n*   [El panel de datos sobre COVID-19](http://www.bscc.ca.gov/covid-19-data-dashboard-landing-page/) proporciona datos que resumen el impacto en los centros de detención locales.\n*   [Los casos de COVID-19 en centros de detención locales](https://public.tableau.com/profile/kstevens#!/vizhome/BSCCCOVID-19inDetentionFacilitiesDashboard/Instructions) proporcionan datos relacionados con la COVID-19 de condados con centros de detención locales para adultos o menores. Los datos se recopilan semanalmente a nivel de instalación (a menos que se especifique) y se actualizan el viernes con los datos de los reportes de la semana anterior. Esto incluye:\n    *   número en la instalación\n    *   número de sujetos a quienes se les aplica la prueba\n    *   casos positivos confirmados\n    *   casos confirmados en el ingreso (opcional)\n    *   casos confirmados en los primeros 14 días (opcional)\n    *   casos confirmados en custodia (opcional)\n    *   casos resueltos estimados\n    *   hospitalizados, fallecidos e información adicional (opcional)\n*   También se recopilan datos para el personal que trabaja en estas instalaciones, que incluyen:\n    *   personal a quien se le aplica la prueba\n    *   casos positivos confirmados en personal\n    *   casos resueltos en personal\n    *   información adicional: (opcional)\n\nMore info: [Respuesta de las agencias estatales](https://covid19.ca.gov/es/agency-response/)	https://covid19.ca.gov/es/agency-response/	 	[]	false	[]	337
Agencia de Salud y Servicios Humanos de California	*   La [información y los recursos sobre COVID-19 del Departamento de Envejecimiento de California](https://www.aging.ca.gov/covid19/) están diseñados para una variedad de audiencias, incluidos adultos mayores y personas con discapacidades, cuidadores y proveedores de servicios.\n*   La [información sobre COVID-19 del Departamento de Hospitales Estatales (Department of State Hospitals, DSH)](https://www.dsh.ca.gov/COVID-19/index.html) detalla cómo están protegiendo de la COVID-19 a los pacientes y los empleados.\n*   [Protocolos y flujos de trabajo del DSH](https://www.dsh.ca.gov/COVID-19/Protocols_and_Workflow.html) enumera los pasos que se siguen en las instalaciones del DSH durante la pandemia de COVID-19. Estos documentos se ajustan con frecuencia según los cambios recomendados por las autoridades de salud pública federales y estatales.\n*   La información y los recursos sobre el coronavirus del Departamento de Servicios de Desarrollo [tiene información general sobre la COVID-19 y recursos.](https://www.dds.ca.gov/corona-virus-information-and-resources/)\n*   [La](https://www.dds.ca.gov/corona-virus-information-and-resources/) [información de la enfermedad por coronavirus (COVID-19) del Departamento de Servicios Sociales](https://www.cdss.ca.gov/) recopila recursos relacionados con la COVID, como los esfuerzos de rastreo de contactos de California y la información sobre sitios de pruebas para los receptores y los proveedores de servicios de apoyo en el hogar.\n*   Los [recursos para la COVID-19 de la División de Desarrollo de Instalaciones de la Oficina de Planificación y Desarrollo de Salud Estatal](https://oshpd.ca.gov/construction-finance/oshpd-covid-19-resources/#surgetents) tienen una guía sobre modificaciones temporales por COVID-19, mapas y registros de operaciones de emergencia.\n\nMore info: [Respuesta de las agencias estatales](https://covid19.ca.gov/es/agency-response/)	https://covid19.ca.gov/es/agency-response/	 	[]	false	[]	338
¿Puedo solicitar la condonación de un préstamo si acepto un préstamo del Programa de Protección de Pagos?	Los negocios que recibieron fondos del Programa de Protección de Pagos (PPP) pueden solicitar la condonación de los préstamos. [Las instrucciones para la solicitud de condonación de préstamos](https://www.sba.gov/funding-programs/loans/coronavirus-relief-options/paycheck-protection-program/ppp-loan-forgiveness#section-header-4) están disponibles en el sitio web de la SBA. También puede comunicarse con su prestamista del PPP.\n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	339
¿Qué empresas están excluidas de recibir las ayudas subvencionadas para pequeñas empresas?	Las empresas que no son elegibles incluyen las empresas pasivas de bienes inmuebles (ingresos por rentas, etc.).\n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	340
¿Puedo solicitar una Garantía de Préstamos de Apoyo ante Desastres para Pequeñas Empresas si no soy elegible para el financiamiento del fondo federal para desastres, como el préstamo de la Administración de Pequeñas Empresas (SBA)?	Sí, este programa está diseñado para aquellos que no califican para los programas federales. \n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	341
¿Cómo puedo solicitar una Garantía de Préstamos de Apoyo ante Desastres para Pequeñas Empresas?	El [Centro de Financiamiento para Pequeñas Empresas](https://www.ibank.ca.gov/small-business/disaster-relief/) se asocia con Instituciones Financieras para el Desarrollo Comunitario, Instituciones de Préstamos Comunitarios y Corporaciones de Desarrollo Financiero (Financial Development Corporations, FDC) para proveer garantías de préstamos para pequeñas empresas. Cómo presentar la solicitud:\n\n*   Consulte la [lista de instituciones financieras participantes](https://www.ibank.ca.gov/small-business/participating-lenders/) interesadas en este Programa de Garantía de Préstamos de Apoyo ante Desastres para Pequeñas Empresas. \n*   Comuníquese con el prestamista de la lista más cercano a su empresa para solicitar el préstamo.\n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	342
¿Cómo ayudará este programa a las comunidades de bajos recursos y a las minorías?	Al trabajar con las Instituciones Financieras para el Desarrollo Comunitario (CDFI) a través del estado de California, el programa de apoyo ante desastres puede cumplir un papel importante en la generación del crecimiento económico y de las oportunidades en algunas de nuestras comunidades más afectadas. Las CDFI y las instituciones financieras basadas en una misión cumplen un papel vital en el estado y tienen experiencia para llevar los préstamos e inversiones a donde más se necesitan y más importancia tienen, en particular a comunidades de bajos recursos y de inmigrantes. Las CFDI y nuestras Corporaciones de Desarrollo Financiero (FDC) que procesan las garantías de préstamos están integradas en las comunidades en el territorio del estado, hablan varios idiomas y participan activamente con la comunidad, gestionando con éxito su camino a través de esta pandemia.\n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	343
¿Las empresas que se basan en la fe son elegibles para este programa de garantía de préstamos?	Las empresas basadas en la fe (organizaciones sin fines de lucro y otras) que tienen una actividad comercial fuera del culto son elegibles, siempre y cuando sean una empresa legal que haya sido afectada por la pandemia de COVID-19.\n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	344
¿Cómo puedo crear un lugar de trabajo seguro?	Siga la [guía para industrias específicas](https://saferatwork.covid19.ca.gov/employers/#employer-portal) para su industria o negocio. No importa qué tipo de negocio tenga:\n\n*   Pida a los trabajadores que permanezcan en casa si están enfermos.\n    *   Implemente políticas de licencia por enfermedad para respaldar eso.\n    *   Hay programas gubernamentales que respaldan la [licencia por enfermedad](https://www.dir.ca.gov/dlse/Comparison-COVID-19-Paid-Leave.html) y la [compensación para trabajadores por COVID-19](https://www.labor.ca.gov/coronavirus2019/#chart).\n*   Limpie el lugar de trabajo de forma rutinaria.\n*   Reduzca los desplazamientos. Sugiera conferencias por video y limite las reuniones numerosas.\n*   Siga las [guías generales provisionales de la Administración para la Seguridad y Salud Ocupacional (Occupational Safety and Health Administration, OSHA) de California](https://www.dir.ca.gov/dosh/coronavirus/General-Industry.html) para proteger a los trabajadores de la COVID-19.\n*   Siga la [Guía para mantener seguro el lugar de trabajo de los Centros de Control y Prevención de Enfermedades (Centers for Disease Control and Prevention, CDC) (PDF)PDF (this is a pdf file)](https://www.cdc.gov/coronavirus/2019-ncov/downloads/workplace-school-and-home-guidance.pdf).\n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	345
¿Qué medidas debo tomar si un empleado da positivo en mi negocio?	Si un empleador descubre que tres o más trabajadores dieron positivo en la prueba de COVID-19 o tienen síntomas dentro de un periodo de 14 días, debe:\n\n*   Reportar la siguiente información a su departamento de salud local dentro de las 48 horas siguientes:\n    *   Nombre y dirección del lugar de trabajo.\n    *   Número de casos.\n    *   Nombres y puestos de los trabajadores con COVID-19.\n    *   Código del lugar de trabajo del Sistema de Clasificación de las Industrias de América del Norte. Este es un código numérico de seis dígitos que clasifica a las empresas por industria.\n*   Notificar al departamento de salud local si se identifican casos adicionales en el lugar de trabajo.\n\nPara obtener más información sobre los requisitos de los empleadores, incluido el mantenimiento de registros y la presentación de informes, consulte [La COVID-19 en el lugar de trabajo para empleadores (PDF)PDF (this is a pdf file)](https://www.dir.ca.gov/dosh/dosh_publications/COVIDOnePageFS.pdf).\n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	346
¿Qué precauciones deben tomar los trabajadores y las organizaciones de la salud?	La OSHA de California publicó una [guía para las industrias de todo el estado](https://www.dir.ca.gov/dosh/coronavirus/Health-Care-General-Industry.html) sobre cómo proteger a los trabajadores del coronavirus.\n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	347
¿Cómo puedo evitar despedir a mis empleados si mi empresa resultó afectada por la COVID-19?	El Programa de Protección de Pagos (PPP) federal ofrece préstamos condonables a pequeñas empresas y organizaciones sin fines de lucro. Los fondos del PPP se pueden usar para pagar los salarios de los empleados. Obtenga más información sobre el [PPP en el sitio web de la Administración de Pequeñas Empresas de EE. UU.](https://www.sba.gov/funding-programs/loans/coronavirus-relief-options/paycheck-protection-program)\n\nAdicionalmente, el Departamento de Desarrollo del Empleo ofrece el [Programa de Trabajo Compartido del Seguro de Desempleo (Unemployment Insurance, UI)](https://www.edd.ca.gov/Unemployment/Work_Sharing_Program.htm) como una alternativa temporal a los despidos.\n\nMore info: [Empresas y empleadores](https://covid19.ca.gov/es/business-and-employers/)	https://covid19.ca.gov/es/business-and-employers/	 	[]	false	[]	348
¿Puedo obtener ayuda para pagar el cuidado infantil?	La [red local de recursos y referencias de cuidado infantil de California](https://rrnetwork.org/index.php?p=family-services/find-child-care) tiene más información sobre los subsidios para el cuidado infantil.\n\nMore info: [Encuentre opciones de cuidado infantil cerca de usted](https://covid19.ca.gov/es/childcare/)	https://covid19.ca.gov/es/childcare/	 	[]	false	[]	349
¿Puede mi niñera venir a mi casa?	Sí. Un trabajador de cuidado infantil, como una niñera, puede ir a su casa. Este debe practicar la prevención básica como:\n\n*   usar mascarilla\n*   lavarse las manos durante al menos 20 segundos\n*   distanciamiento físico\n*   permanecer en casa si se siente enfermo\n\nMore info: [Encuentre opciones de cuidado infantil cerca de usted](https://covid19.ca.gov/es/childcare/)	https://covid19.ca.gov/es/childcare/	 	[]	false	[]	350
¿Cómo puedo participar en CA Notify, el sistema de notificación de exposición de Google y Apple?	Puede agregar su teléfono a la lucha contra la COVID-19 activando CA Notify, el sistema de notificación de exposición de California. Este sistema no rastrea su información personal o ubicación. Para obtener más detalles, consulte el sitio web de [CA Notify](https://canotify.ca.gov/) o llame al 888-421-9457 (888-4C19-HLP).\n\nMore info: [Rastreo de contactos](https://covid19.ca.gov/es/contact-tracing/)	https://covid19.ca.gov/es/contact-tracing/	 	[]	false	[]	351
¿Qué es un contacto estrecho?	Un [contacto estrecho](https://www.cdc.gov/coronavirus/2019-ncov/php/contact-tracing/contact-tracing-plan/appendix.html#contact) es alguien que estuvo a menos de seis pies de una persona con COVID-19 durante al menos 15 minutos durante un periodo de 24 horas a partir de dos días antes de que aparecieran los síntomas (o, para pacientes asintomáticos, dos días antes de su prueba) hasta el momento en que el paciente se aísla.\n\nTambién es usted un contacto estrecho si:\n\n*   Proporcionó atención en el hogar de alguien que está enfermo de COVID-19.\n*   Tuvo contacto físico directo con la persona (como abrazarla o besarla).\n*   Compartieron utensilios para comer o beber.\n*   La persona estornudó, tosió o de alguna manera le dejó caer gotitas respiratorias.\n\nMore info: [Rastreo de contactos](https://covid19.ca.gov/es/contact-tracing/)	https://covid19.ca.gov/es/contact-tracing/	 	[]	false	[]	352
¿Se me considera un contacto estrecho si llevaba puesta una mascarilla?	Sí, se le considera un [contacto estrecho](https://www.cdc.gov/coronavirus/2019-ncov/php/contact-tracing/contact-tracing-plan/appendix.html#contact) incluso si llevaba puesta una mascarilla mientras estuvo cerca de alguien con COVID-19. Los estudios sugieren que las mascarillas ofrecen cierta protección al usuario, así como también ayudan a proteger a otras personas en caso de que usted esté infectado, pero no está 100 % garantizado que detengan  \nla transmisión.\n\nMore info: [Rastreo de contactos](https://covid19.ca.gov/es/contact-tracing/)	https://covid19.ca.gov/es/contact-tracing/	 	[]	false	[]	353
¿Los rastreadores de contactos rastrearán mi ubicación?	No, el programa de rastreo de contactos de California no utiliza ninguna tecnología de rastreo de teléfonos celulares. Los laboratorios que identifican casos positivos deben proporcionar información de contacto a Salud Pública. Alguien de su departamento de salud pública local hablará en privado con usted. Toda la información es confidencial y está protegida por estrictas leyes de privacidad de California. Es posible que se mantengan en contacto para asegurarse de que sus síntomas no empeoren.\n\nMore info: [Rastreo de contactos](https://covid19.ca.gov/es/contact-tracing/)	https://covid19.ca.gov/es/contact-tracing/	 	[]	false	[]	354
